call_id,operator_id,client_id,timestamp_start,timestamp_end,wait_time,call_duration,status,call_type,reason,resolution,customer_satisfaction
20590,18,94739,2025-01-29 11:16:34,2025-01-29 11:18:54,129,11,abandoned,outbound,billing,unresolved,1
20591,1,78525,2025-01-13 11:03:00,2025-01-13 11:03:21,10,11,answered,inbound,other,unresolved,2
20592,12,82674,2025-01-06 18:26:27,2025-01-06 18:36:02,32,543,answered,outbound,contract,resolved,4
20593,18,44761,2025-01-25 15:01:22,2025-01-25 15:02:53,31,60,answered,inbound,contract,resolved,4
20594,7,45813,2025-01-19 13:17:55,2025-01-19 13:19:07,5,67,answered,inbound,billing,resolved,4
20595,12,81729,2025-01-20 13:15:31,2025-01-20 13:18:17,47,119,answered,inbound,other,resolved,3
20596,1,26157,2025-01-03 08:33:44,2025-01-03 08:35:19,56,39,answered,inbound,billing,resolved,4
20597,4,93912,2025-01-26 15:59:45,2025-01-26 16:01:16,81,10,answered,outbound,technical,unresolved,2
20598,18,95519,2025-01-06 19:35:08,2025-01-06 19:37:09,53,68,answered,inbound,technical,resolved,4
20599,15,62739,2025-01-07 08:53:03,2025-01-07 08:53:36,5,28,abandoned,outbound,technical,unresolved,2
20600,3,74156,2025-01-06 18:39:12,2025-01-06 18:43:43,100,171,answered,outbound,billing,unresolved,1
20601,7,98283,2025-01-09 10:17:25,2025-01-09 10:17:57,9,23,answered,inbound,other,resolved,4
20602,6,41626,2025-01-23 14:50:04,2025-01-23 15:00:37,37,596,answered,inbound,billing,unresolved,1
20603,15,14459,2025-01-10 15:18:07,2025-01-10 15:23:12,41,264,answered,inbound,billing,resolved,5
20604,15,80623,2025-01-15 10:03:34,2025-01-15 10:09:40,6,360,missed,inbound,technical,unresolved,1
20605,6,60071,2025-01-05 19:30:15,2025-01-05 19:33:50,16,199,missed,inbound,other,unresolved,3
20606,8,24898,2025-01-08 12:54:19,2025-01-08 13:02:16,14,463,abandoned,inbound,contract,unresolved,2
20607,8,51001,2025-01-28 17:49:21,2025-01-28 17:51:45,49,95,abandoned,inbound,billing,unresolved,1
20608,1,24758,2025-01-12 12:07:07,2025-01-12 12:08:08,39,22,abandoned,inbound,billing,unresolved,1
20609,13,57238,2025-01-01 18:29:27,2025-01-01 18:32:37,21,169,answered,inbound,billing,resolved,5
20610,13,25121,2025-01-08 10:17:58,2025-01-08 10:23:17,7,312,answered,outbound,technical,unresolved,1
20611,11,93202,2025-01-26 11:09:39,2025-01-26 11:17:29,53,417,answered,inbound,technical,unresolved,3
20612,4,56270,2025-01-13 12:42:54,2025-01-13 12:45:50,111,65,missed,outbound,other,unresolved,2
20613,7,57851,2025-01-08 10:22:54,2025-01-08 10:23:44,34,16,answered,inbound,other,resolved,4
20614,12,70909,2025-01-25 10:53:22,2025-01-25 10:56:23,97,84,answered,inbound,technical,resolved,4
20615,13,58915,2025-01-30 16:15:11,2025-01-30 16:17:56,66,99,answered,inbound,other,unresolved,3
20616,12,58993,2025-01-04 11:11:26,2025-01-04 11:13:44,119,19,answered,outbound,technical,resolved,5
20617,16,44888,2025-01-14 12:28:57,2025-01-14 12:30:52,16,99,answered,inbound,billing,resolved,3
20618,6,23893,2025-01-12 12:14:00,2025-01-12 12:16:32,40,112,answered,outbound,other,resolved,5
20619,14,96416,2025-01-28 15:31:55,2025-01-28 15:35:23,10,198,answered,inbound,billing,resolved,4
20620,19,41712,2025-01-25 10:11:59,2025-01-25 10:13:19,53,27,answered,inbound,billing,resolved,3
20621,16,39943,2025-01-06 18:57:08,2025-01-06 19:01:33,165,100,answered,inbound,contract,unresolved,2
20622,4,15306,2025-01-20 16:53:19,2025-01-20 17:20:47,15,1633,abandoned,outbound,contract,unresolved,2
20623,5,75461,2025-01-06 13:35:25,2025-01-06 13:36:33,2,66,answered,inbound,technical,resolved,3
20624,9,34107,2025-01-05 08:40:10,2025-01-05 08:43:18,144,44,answered,inbound,other,unresolved,2
20625,3,20709,2025-01-27 14:20:52,2025-01-27 14:21:03,1,10,answered,inbound,technical,unresolved,1
20626,10,24914,2025-01-06 18:45:30,2025-01-06 18:46:04,18,16,answered,outbound,contract,resolved,5
20627,17,38412,2025-01-24 18:50:44,2025-01-24 18:53:29,32,133,answered,inbound,billing,resolved,5
20628,19,75326,2025-01-08 10:31:25,2025-01-08 10:33:37,60,72,answered,inbound,technical,resolved,4
20629,10,26151,2025-01-14 12:42:52,2025-01-14 12:48:00,9,299,missed,inbound,technical,unresolved,3
20630,12,74690,2025-01-02 08:34:09,2025-01-02 08:34:21,2,10,answered,outbound,other,unresolved,3
20631,7,15009,2025-01-04 14:54:47,2025-01-04 15:00:08,47,274,answered,inbound,technical,resolved,4
20632,18,95782,2025-01-09 11:18:59,2025-01-09 11:23:59,4,296,answered,inbound,other,unresolved,2
20633,19,59280,2025-01-19 17:41:13,2025-01-19 17:41:56,11,32,abandoned,inbound,billing,unresolved,1
20634,15,71818,2025-01-01 13:51:36,2025-01-01 13:57:34,12,346,missed,inbound,contract,unresolved,3
20635,7,70530,2025-01-14 09:07:09,2025-01-14 09:08:42,72,21,answered,outbound,technical,resolved,4
20636,12,11345,2025-01-03 14:24:24,2025-01-03 14:27:22,34,144,missed,outbound,billing,unresolved,3
20637,7,86164,2025-01-08 10:14:31,2025-01-08 10:17:40,24,165,answered,inbound,billing,unresolved,2
20638,10,49900,2025-01-21 17:32:38,2025-01-21 17:35:27,1,168,answered,inbound,technical,resolved,5
20639,20,96562,2025-01-27 11:45:40,2025-01-27 11:48:14,28,126,answered,inbound,billing,resolved,4
20640,10,39289,2025-01-10 15:09:30,2025-01-10 15:13:27,49,188,answered,inbound,billing,resolved,5
20641,5,39432,2025-01-07 17:27:03,2025-01-07 17:31:09,150,96,answered,inbound,billing,resolved,5
20642,18,95143,2025-01-18 10:39:15,2025-01-18 10:56:37,26,1016,missed,outbound,other,unresolved,1
20643,9,74140,2025-01-06 10:09:58,2025-01-06 10:13:02,32,152,answered,outbound,technical,resolved,5
20644,16,29860,2025-01-13 09:07:40,2025-01-13 09:08:25,15,30,answered,inbound,technical,resolved,2
20645,7,15097,2025-01-07 12:29:07,2025-01-07 12:32:11,67,117,answered,inbound,technical,resolved,5
20646,10,37114,2025-01-29 10:12:51,2025-01-29 10:19:41,31,379,answered,outbound,contract,resolved,5
20647,5,70198,2025-01-27 10:11:50,2025-01-27 10:12:39,18,31,answered,outbound,billing,resolved,3
20648,7,23473,2025-01-08 10:05:38,2025-01-08 10:08:14,4,152,answered,inbound,contract,unresolved,3
20649,5,73634,2025-01-17 18:07:39,2025-01-17 18:14:52,88,345,abandoned,outbound,other,unresolved,1
20650,15,34831,2025-01-27 11:23:31,2025-01-27 11:27:46,64,191,answered,inbound,other,resolved,4
20651,19,32106,2025-01-06 14:02:47,2025-01-06 14:03:38,9,42,answered,inbound,contract,resolved,5
20652,10,86145,2025-01-03 18:57:46,2025-01-03 19:01:26,83,137,missed,inbound,other,unresolved,1
20653,8,69097,2025-01-10 16:57:14,2025-01-10 17:00:59,32,193,answered,outbound,other,resolved,2
20654,9,80282,2025-01-26 19:59:24,2025-01-26 20:00:32,58,10,answered,inbound,contract,resolved,2
20655,11,40384,2025-01-28 10:08:34,2025-01-28 10:12:09,42,173,abandoned,inbound,other,unresolved,2
20656,2,72754,2025-01-13 11:31:02,2025-01-13 11:35:13,2,249,missed,inbound,contract,unresolved,2
20657,3,62563,2025-01-05 19:51:40,2025-01-05 19:54:16,11,145,abandoned,outbound,technical,unresolved,2
20658,13,26459,2025-01-18 17:55:50,2025-01-18 17:57:55,21,104,abandoned,inbound,technical,unresolved,1
20659,11,41288,2025-01-15 16:17:06,2025-01-15 16:19:32,4,142,answered,outbound,other,resolved,5
20660,10,46379,2025-01-22 15:34:21,2025-01-22 15:34:49,18,10,abandoned,inbound,contract,unresolved,1
20661,15,83537,2025-01-27 09:10:57,2025-01-27 09:12:38,1,100,answered,inbound,billing,resolved,3
20662,6,85720,2025-01-29 17:06:18,2025-01-29 17:08:12,86,28,answered,inbound,contract,resolved,5
20663,1,22949,2025-01-05 10:09:46,2025-01-05 10:13:44,1,237,answered,inbound,billing,resolved,2
20664,14,54338,2025-01-01 08:09:35,2025-01-01 08:16:06,31,360,answered,outbound,technical,resolved,4
20665,18,81655,2025-01-21 08:41:43,2025-01-21 08:45:59,46,210,answered,inbound,other,unresolved,2
20666,11,45162,2025-01-11 10:50:49,2025-01-11 10:52:55,13,113,missed,inbound,contract,unresolved,2
20667,8,44184,2025-01-22 09:35:04,2025-01-22 09:35:17,0,13,answered,inbound,other,unresolved,2
20668,3,72662,2025-01-03 08:16:48,2025-01-03 08:19:03,32,103,answered,inbound,contract,unresolved,1
20669,14,83379,2025-01-22 11:21:26,2025-01-22 11:28:52,25,421,missed,inbound,technical,unresolved,1
20670,2,36805,2025-01-01 12:00:03,2025-01-01 12:00:53,8,42,answered,outbound,technical,resolved,3
20671,16,18431,2025-01-09 13:27:11,2025-01-09 13:31:51,3,277,answered,outbound,billing,unresolved,3
20672,6,93697,2025-01-13 11:57:22,2025-01-13 11:59:33,63,68,abandoned,inbound,technical,unresolved,2
20673,1,38836,2025-01-11 19:41:47,2025-01-11 19:49:46,8,471,answered,outbound,billing,resolved,5
20674,14,72393,2025-01-26 08:44:32,2025-01-26 08:48:38,22,224,answered,inbound,technical,unresolved,1
20675,10,14146,2025-01-21 14:40:56,2025-01-21 14:43:34,62,96,answered,outbound,contract,resolved,2
20676,6,94551,2025-01-26 15:26:49,2025-01-26 15:28:37,98,10,answered,outbound,other,resolved,3
20677,9,40762,2025-01-01 10:32:00,2025-01-01 10:32:41,20,21,abandoned,inbound,other,unresolved,1
20678,7,53970,2025-01-24 10:17:31,2025-01-24 10:22:04,25,248,answered,outbound,billing,unresolved,1
20679,2,80976,2025-01-12 13:16:11,2025-01-12 13:23:08,49,368,answered,inbound,contract,resolved,5
20680,11,95309,2025-01-02 11:38:01,2025-01-02 11:44:41,6,394,answered,inbound,technical,unresolved,3
20681,14,58343,2025-01-20 11:55:46,2025-01-20 12:04:50,73,471,answered,inbound,billing,resolved,1
20682,5,87804,2025-01-07 14:56:50,2025-01-07 14:59:59,12,177,answered,inbound,contract,unresolved,1
20683,9,35790,2025-01-03 17:40:11,2025-01-03 17:40:56,21,24,answered,inbound,billing,resolved,3
20684,7,29945,2025-01-18 10:27:08,2025-01-18 10:29:09,111,10,answered,inbound,technical,resolved,5
20685,14,31925,2025-01-26 13:04:08,2025-01-26 13:07:11,140,43,answered,inbound,technical,resolved,4
20686,16,17658,2025-01-23 09:27:25,2025-01-23 09:28:40,22,53,answered,outbound,billing,resolved,4
20687,16,35191,2025-01-25 18:53:34,2025-01-25 19:01:23,12,457,answered,outbound,technical,unresolved,1
20688,7,47426,2025-01-01 11:58:12,2025-01-01 12:02:50,5,273,answered,outbound,technical,unresolved,2
20689,10,82957,2025-01-08 12:20:17,2025-01-08 12:21:58,6,95,answered,outbound,contract,resolved,2
20690,6,19322,2025-01-20 11:31:26,2025-01-20 11:33:27,28,93,abandoned,inbound,billing,unresolved,3
20691,17,66613,2025-01-25 14:44:29,2025-01-25 14:45:25,46,10,answered,inbound,other,resolved,4
20692,1,32014,2025-01-23 16:56:20,2025-01-23 17:05:04,18,506,answered,outbound,billing,resolved,1
20693,2,80891,2025-01-01 09:26:13,2025-01-01 09:27:29,10,66,answered,outbound,contract,unresolved,1
20694,14,85249,2025-01-08 13:30:41,2025-01-08 13:30:51,0,10,answered,inbound,billing,resolved,4
20695,4,74322,2025-01-08 10:34:37,2025-01-08 10:35:31,13,41,answered,inbound,billing,unresolved,1
20696,9,30835,2025-01-11 11:51:47,2025-01-11 11:53:12,39,46,answered,outbound,technical,resolved,5
20697,6,54939,2025-01-11 11:33:22,2025-01-11 11:45:13,54,657,abandoned,inbound,technical,unresolved,2
20698,17,20086,2025-01-05 12:15:13,2025-01-05 12:17:28,67,68,answered,inbound,technical,unresolved,1
20699,11,44283,2025-01-07 12:32:01,2025-01-07 12:38:46,29,376,answered,outbound,contract,resolved,3
20700,4,76119,2025-01-14 12:44:44,2025-01-14 12:49:36,102,190,abandoned,outbound,other,unresolved,2
20701,9,41860,2025-01-07 19:14:59,2025-01-07 19:17:31,62,90,answered,outbound,technical,resolved,5
20702,16,36622,2025-01-10 09:23:28,2025-01-10 09:25:42,61,73,abandoned,inbound,contract,unresolved,2
20703,3,59271,2025-01-29 12:24:21,2025-01-29 12:25:42,0,81,answered,inbound,technical,resolved,4
20704,4,62436,2025-01-19 19:12:37,2025-01-19 19:13:58,2,79,answered,outbound,technical,resolved,5
20705,3,50676,2025-01-25 08:32:55,2025-01-25 08:37:12,57,200,abandoned,inbound,other,unresolved,2
20706,13,62406,2025-01-12 14:58:28,2025-01-12 15:00:35,14,113,answered,outbound,technical,unresolved,2
20707,19,73109,2025-01-29 18:59:00,2025-01-29 19:04:10,13,297,answered,outbound,billing,unresolved,1
20708,1,40173,2025-01-24 12:56:34,2025-01-24 13:02:10,14,322,answered,inbound,technical,resolved,5
20709,6,91791,2025-01-13 12:12:31,2025-01-13 12:22:13,55,527,answered,outbound,technical,unresolved,3
20710,3,14459,2025-01-23 17:26:23,2025-01-23 17:27:24,45,16,abandoned,outbound,other,unresolved,1
20711,3,97485,2025-01-03 08:59:28,2025-01-03 09:03:13,2,223,answered,inbound,technical,resolved,4
20712,16,77504,2025-01-13 13:04:42,2025-01-13 13:07:02,62,78,answered,outbound,technical,resolved,5
20713,10,45299,2025-01-21 18:11:27,2025-01-21 18:13:10,23,80,answered,inbound,technical,resolved,2
20714,17,61081,2025-01-11 13:34:47,2025-01-11 13:37:47,53,127,missed,inbound,billing,unresolved,1
20715,7,84491,2025-01-13 12:14:31,2025-01-13 12:27:48,117,680,answered,inbound,billing,resolved,4
20716,13,64428,2025-01-26 18:15:32,2025-01-26 18:18:28,40,136,abandoned,outbound,contract,unresolved,3
20717,11,64877,2025-01-08 16:19:36,2025-01-08 16:21:24,45,63,answered,inbound,technical,unresolved,2
20718,10,38387,2025-01-07 17:15:04,2025-01-07 17:15:39,16,19,answered,inbound,other,resolved,2
20719,7,41084,2025-01-20 15:26:42,2025-01-20 15:29:44,38,144,answered,inbound,billing,resolved,5
20720,6,10901,2025-01-28 13:49:58,2025-01-28 13:52:55,50,127,answered,outbound,other,resolved,1
20721,1,40905,2025-01-20 10:43:49,2025-01-20 10:45:49,12,108,answered,inbound,technical,resolved,5
20722,17,48733,2025-01-15 13:26:41,2025-01-15 13:28:54,16,117,missed,inbound,technical,unresolved,3
20723,12,40999,2025-01-17 17:35:39,2025-01-17 17:36:25,3,43,missed,inbound,other,unresolved,2
20724,4,66584,2025-01-05 10:49:47,2025-01-05 10:52:04,58,79,answered,inbound,technical,unresolved,1
20725,3,11693,2025-01-27 18:53:27,2025-01-27 18:56:04,39,118,abandoned,outbound,contract,unresolved,3
20726,6,65647,2025-01-04 14:07:14,2025-01-04 14:07:43,19,10,answered,inbound,other,resolved,5
20727,16,44897,2025-01-09 14:08:19,2025-01-09 14:09:33,30,44,answered,inbound,contract,resolved,5
20728,13,46779,2025-01-01 14:33:46,2025-01-01 14:37:10,45,159,answered,outbound,technical,resolved,4
20729,9,11365,2025-01-10 18:40:47,2025-01-10 18:45:45,8,290,answered,inbound,billing,resolved,5
20730,11,18387,2025-01-06 16:11:39,2025-01-06 16:20:43,45,499,answered,outbound,contract,unresolved,2
20731,20,81739,2025-01-09 14:13:10,2025-01-09 14:20:39,39,410,missed,inbound,other,unresolved,1
20732,13,42918,2025-01-12 10:41:27,2025-01-12 10:43:26,41,78,answered,outbound,other,resolved,4
20733,19,15180,2025-01-21 10:28:44,2025-01-21 10:29:24,15,25,answered,inbound,other,resolved,4
20734,3,40342,2025-01-03 14:59:15,2025-01-03 15:00:08,6,47,answered,outbound,billing,unresolved,1
20735,12,66246,2025-01-22 12:59:20,2025-01-22 13:04:06,19,267,answered,inbound,billing,resolved,5
20736,19,62476,2025-01-27 15:00:45,2025-01-27 15:01:24,3,36,answered,inbound,contract,resolved,4
20737,8,60106,2025-01-20 12:24:15,2025-01-20 12:32:04,7,462,answered,inbound,billing,resolved,5
20738,14,54649,2025-01-30 08:24:21,2025-01-30 08:28:14,32,201,answered,inbound,contract,unresolved,1
20739,9,82936,2025-01-03 10:10:42,2025-01-03 10:14:06,103,101,answered,outbound,technical,resolved,4
20740,17,53908,2025-01-20 12:43:24,2025-01-20 12:46:02,10,148,answered,inbound,contract,resolved,4
20741,6,37817,2025-01-06 12:15:31,2025-01-06 12:17:37,30,96,answered,outbound,technical,resolved,4
20742,4,65512,2025-01-29 13:21:08,2025-01-29 13:24:55,6,221,missed,inbound,billing,unresolved,1
20743,4,86123,2025-01-10 14:13:46,2025-01-10 14:14:26,30,10,answered,outbound,technical,unresolved,2
20744,19,44812,2025-01-07 11:04:06,2025-01-07 11:05:12,56,10,answered,outbound,contract,resolved,2
20745,12,48413,2025-01-08 13:55:13,2025-01-08 13:56:50,67,30,answered,outbound,billing,resolved,4
20746,2,98474,2025-01-25 08:19:15,2025-01-25 08:20:41,48,38,answered,inbound,other,unresolved,1
20747,17,29983,2025-01-09 12:10:03,2025-01-09 12:14:44,9,272,answered,inbound,technical,resolved,3
20748,15,66026,2025-01-25 09:01:26,2025-01-25 09:03:43,23,114,answered,inbound,technical,unresolved,1
20749,10,33425,2025-01-15 15:47:07,2025-01-15 15:54:25,67,371,answered,inbound,technical,resolved,5
20750,3,15010,2025-01-05 13:42:04,2025-01-05 13:44:03,53,66,answered,outbound,other,resolved,3
20751,20,63142,2025-01-08 13:37:06,2025-01-08 13:39:39,64,89,answered,inbound,billing,resolved,5
20752,4,83384,2025-01-18 16:02:24,2025-01-18 16:09:39,3,432,answered,inbound,billing,resolved,5
20753,1,97565,2025-01-26 12:30:45,2025-01-26 12:32:46,52,69,abandoned,inbound,technical,unresolved,3
20754,1,54974,2025-01-17 17:15:51,2025-01-17 17:18:25,23,131,missed,outbound,contract,unresolved,1
20755,18,57346,2025-01-22 10:28:11,2025-01-22 10:35:14,17,406,abandoned,inbound,billing,unresolved,1
20756,4,91726,2025-01-22 18:00:25,2025-01-22 18:08:04,7,452,answered,inbound,billing,resolved,2
20757,15,59113,2025-01-10 16:24:42,2025-01-10 16:36:44,10,712,missed,inbound,billing,unresolved,2
20758,10,69399,2025-01-04 09:59:42,2025-01-04 10:01:10,36,52,answered,inbound,billing,unresolved,1
20759,17,27959,2025-01-08 14:16:05,2025-01-08 14:18:00,48,67,answered,inbound,billing,unresolved,2
20760,12,81290,2025-01-10 19:20:01,2025-01-10 19:21:25,31,53,answered,inbound,technical,resolved,5
20761,20,12213,2025-01-13 12:53:25,2025-01-13 13:04:54,134,555,answered,outbound,technical,unresolved,3
20762,12,60378,2025-01-29 13:31:47,2025-01-29 13:32:44,8,49,answered,inbound,contract,resolved,4
20763,16,19855,2025-01-18 08:19:14,2025-01-18 08:20:43,34,55,answered,inbound,billing,resolved,3
20764,5,84091,2025-01-28 11:08:43,2025-01-28 11:11:11,54,94,answered,inbound,technical,resolved,3
20765,16,58279,2025-01-14 08:58:09,2025-01-14 09:01:37,10,198,abandoned,inbound,other,unresolved,1
20766,17,15544,2025-01-15 18:00:39,2025-01-15 18:06:20,1,340,missed,inbound,billing,unresolved,1
20767,15,31137,2025-01-21 16:21:25,2025-01-21 16:25:12,10,217,answered,outbound,contract,resolved,3
20768,13,81124,2025-01-03 08:09:37,2025-01-03 08:21:20,0,703,abandoned,outbound,technical,unresolved,3
20769,8,49426,2025-01-27 10:03:18,2025-01-27 10:12:14,24,512,answered,inbound,technical,resolved,1
20770,2,74588,2025-01-07 19:26:31,2025-01-07 19:29:44,1,192,answered,outbound,technical,resolved,4
20771,8,85173,2025-01-27 16:20:53,2025-01-27 16:25:53,55,245,answered,outbound,other,resolved,5
20772,10,14827,2025-01-05 10:50:51,2025-01-05 10:53:53,92,90,answered,inbound,other,unresolved,2
20773,7,48906,2025-01-21 14:13:08,2025-01-21 14:18:18,15,295,answered,inbound,billing,resolved,5
20774,10,87184,2025-01-05 09:08:04,2025-01-05 09:09:46,35,67,answered,inbound,billing,resolved,3
20775,4,48747,2025-01-22 16:51:42,2025-01-22 16:55:17,69,146,answered,inbound,technical,resolved,3
20776,11,25738,2025-01-30 19:02:51,2025-01-30 19:06:26,12,203,missed,inbound,technical,unresolved,1
20777,9,89075,2025-01-24 19:38:54,2025-01-24 19:43:56,49,253,answered,outbound,billing,unresolved,2
20778,4,20357,2025-01-11 08:17:50,2025-01-11 08:19:34,90,14,answered,inbound,other,unresolved,2
20779,3,91130,2025-01-17 16:40:13,2025-01-17 16:46:40,46,341,answered,inbound,technical,resolved,4
20780,11,48055,2025-01-21 18:46:26,2025-01-21 18:47:33,45,22,answered,inbound,technical,resolved,3
20781,3,53779,2025-01-04 10:40:33,2025-01-04 10:41:11,4,34,answered,outbound,contract,unresolved,1
20782,18,58033,2025-01-08 14:17:59,2025-01-08 14:22:20,6,255,answered,inbound,contract,resolved,2
20783,19,69072,2025-01-19 09:14:10,2025-01-19 09:18:28,35,223,abandoned,inbound,technical,unresolved,2
20784,14,14617,2025-01-12 10:35:52,2025-01-12 10:45:47,8,587,answered,outbound,contract,unresolved,2
20785,11,61536,2025-01-18 19:15:59,2025-01-18 19:20:51,25,267,answered,inbound,technical,resolved,1
20786,2,52342,2025-01-28 19:38:43,2025-01-28 19:43:04,81,180,answered,inbound,other,resolved,3
20787,2,20687,2025-01-04 18:29:15,2025-01-04 18:32:43,120,88,answered,inbound,billing,resolved,4
20788,2,16796,2025-01-16 08:19:08,2025-01-16 08:20:43,21,74,answered,inbound,technical,resolved,3
20789,10,62757,2025-01-29 12:30:17,2025-01-29 12:39:23,6,540,answered,inbound,billing,resolved,1
20790,15,69191,2025-01-12 13:38:01,2025-01-12 13:42:52,97,194,answered,inbound,other,unresolved,2
20791,12,49801,2025-01-26 09:57:02,2025-01-26 10:02:08,25,281,answered,inbound,billing,resolved,4
20792,11,69072,2025-01-15 19:10:09,2025-01-15 19:11:21,13,59,answered,inbound,technical,resolved,3
20793,17,16747,2025-01-20 12:50:44,2025-01-20 12:54:16,202,10,answered,outbound,billing,resolved,5
20794,18,67996,2025-01-16 11:54:21,2025-01-16 11:56:02,91,10,answered,outbound,contract,resolved,3
20795,14,17936,2025-01-18 19:14:54,2025-01-18 19:24:03,22,527,answered,outbound,billing,resolved,4
20796,17,42293,2025-01-02 19:43:14,2025-01-02 19:49:15,2,359,abandoned,outbound,billing,unresolved,2
20797,15,92678,2025-01-28 10:16:37,2025-01-28 10:17:56,35,44,answered,outbound,billing,resolved,5
20798,12,22696,2025-01-11 17:28:51,2025-01-11 17:30:09,50,28,answered,inbound,technical,unresolved,2
20799,16,23097,2025-01-25 11:26:41,2025-01-25 11:26:51,0,10,answered,inbound,billing,unresolved,1
20800,6,16228,2025-01-22 15:52:18,2025-01-22 15:58:22,16,348,answered,inbound,other,resolved,5
20801,2,70832,2025-01-09 18:18:46,2025-01-09 18:20:40,3,111,answered,inbound,technical,unresolved,2
20802,2,58056,2025-01-09 09:26:07,2025-01-09 09:28:44,84,73,answered,inbound,technical,resolved,3
20803,16,66868,2025-01-12 13:29:08,2025-01-12 13:31:58,1,169,answered,inbound,billing,resolved,3
20804,2,72136,2025-01-05 11:12:46,2025-01-05 11:19:00,120,254,answered,outbound,other,resolved,4
20805,8,63345,2025-01-02 08:03:55,2025-01-02 08:11:21,1,445,abandoned,inbound,contract,unresolved,2
20806,7,24141,2025-01-10 16:32:01,2025-01-10 16:35:41,1,219,answered,outbound,technical,resolved,4
20807,1,95890,2025-01-29 19:15:59,2025-01-29 19:16:31,22,10,answered,inbound,technical,unresolved,1
20808,4,77062,2025-01-03 15:58:08,2025-01-03 15:59:30,17,65,answered,outbound,other,unresolved,1
20809,11,42958,2025-01-03 19:51:15,2025-01-03 19:59:14,2,477,missed,outbound,contract,unresolved,3
20810,20,77409,2025-01-08 10:10:37,2025-01-08 10:14:03,62,144,abandoned,inbound,technical,unresolved,1
20811,7,17958,2025-01-14 08:43:54,2025-01-14 08:54:03,2,607,answered,outbound,billing,resolved,2
20812,18,86743,2025-01-30 12:14:15,2025-01-30 12:25:57,2,700,answered,inbound,billing,resolved,4
20813,4,82904,2025-01-04 15:39:22,2025-01-04 15:42:12,26,144,answered,outbound,billing,resolved,5
20814,17,17489,2025-01-17 17:53:34,2025-01-17 17:56:54,17,183,answered,inbound,contract,resolved,3
20815,11,34833,2025-01-24 17:34:14,2025-01-24 17:35:21,6,61,answered,outbound,other,resolved,4
20816,11,18346,2025-01-15 18:07:52,2025-01-15 18:11:21,5,204,answered,outbound,technical,resolved,5
20817,20,48374,2025-01-15 12:07:50,2025-01-15 12:15:24,140,314,abandoned,outbound,contract,unresolved,2
20818,11,55053,2025-01-04 08:24:34,2025-01-04 08:26:15,41,60,answered,inbound,other,resolved,3
20819,15,95822,2025-01-08 08:16:27,2025-01-08 08:23:39,9,423,answered,outbound,technical,resolved,4
20820,14,53235,2025-01-06 19:42:05,2025-01-06 19:43:13,15,53,answered,outbound,contract,resolved,4
20821,17,49428,2025-01-23 08:02:51,2025-01-23 08:06:44,43,190,answered,outbound,technical,resolved,5
20822,2,67237,2025-01-09 15:19:15,2025-01-09 15:27:56,3,518,answered,inbound,billing,resolved,5
20823,18,28796,2025-01-10 14:15:14,2025-01-10 14:16:56,17,85,answered,inbound,other,unresolved,1
20824,16,57566,2025-01-09 17:09:39,2025-01-09 17:12:33,1,173,answered,inbound,billing,resolved,5
20825,12,65776,2025-01-28 19:36:13,2025-01-28 19:37:00,37,10,abandoned,outbound,billing,unresolved,3
20826,10,75457,2025-01-25 12:29:58,2025-01-25 12:36:11,77,296,answered,outbound,technical,resolved,4
20827,16,78696,2025-01-03 13:59:50,2025-01-03 14:03:05,92,103,answered,outbound,technical,resolved,4
20828,3,38181,2025-01-18 14:02:04,2025-01-18 14:06:52,41,247,answered,inbound,billing,resolved,3
20829,8,13371,2025-01-25 11:40:59,2025-01-25 11:47:26,66,321,answered,inbound,technical,resolved,3
20830,2,69435,2025-01-22 10:26:11,2025-01-22 10:28:55,57,107,answered,inbound,other,resolved,4
20831,1,52020,2025-01-01 15:25:51,2025-01-01 15:29:34,0,223,answered,outbound,billing,resolved,5
20832,14,46119,2025-01-06 09:12:27,2025-01-06 09:14:29,7,115,answered,inbound,billing,resolved,3
20833,4,77653,2025-01-20 15:49:53,2025-01-20 15:58:31,2,516,answered,outbound,other,unresolved,1
20834,4,81892,2025-01-16 09:55:31,2025-01-16 10:03:47,13,483,answered,outbound,technical,resolved,2
20835,9,44374,2025-01-16 10:15:47,2025-01-16 10:18:50,3,180,answered,inbound,contract,resolved,5
20836,3,42839,2025-01-09 13:30:18,2025-01-09 13:36:39,28,353,answered,inbound,contract,unresolved,3
20837,5,81887,2025-01-11 09:15:23,2025-01-11 09:18:20,8,169,missed,outbound,contract,unresolved,1
20838,1,22464,2025-01-16 11:55:06,2025-01-16 12:00:37,7,324,answered,inbound,contract,resolved,4
20839,19,10706,2025-01-12 09:38:51,2025-01-12 09:42:19,166,42,abandoned,inbound,contract,unresolved,1
20840,1,25660,2025-01-22 15:24:11,2025-01-22 15:27:50,98,121,answered,outbound,contract,resolved,5
20841,10,93848,2025-01-20 10:13:33,2025-01-20 10:14:29,8,48,answered,inbound,technical,resolved,4
20842,12,72323,2025-01-14 11:13:17,2025-01-14 11:20:51,9,445,answered,inbound,contract,resolved,5
20843,10,12798,2025-01-03 08:47:44,2025-01-03 08:52:00,52,204,answered,inbound,technical,resolved,4
20844,2,35753,2025-01-23 13:48:30,2025-01-23 13:55:01,42,349,abandoned,inbound,technical,unresolved,2
